,date,time,conn_country,platform,track_name,artist_name,album_name,ms_played,spotifyID,reason_start,reason_end,shuffle,skipped,offline,incognito_mode,play_count,genre,energy,theme,language
8737,2024-12-02,14:55:46,US,ios,"Kesariya (From ""Brahmastra"")",Pritam,Kesariya,1280,6VBhH7CyP56BXjp8VsDFPZ,fwdbtn,fwdbtn,True,True,True,False,17,Romantic Indian Pop,0.75,Romantic,Hindi
8738,2024-12-02,14:55:47,US,ios,Let’s Stay Together,Maroon 5,Overexposed,880,0ToTl9sLEljoOkHjJlLzHq,fwdbtn,fwdbtn,True,True,True,False,8,Pop/R&B,0.55,Romantic,English
8739,2024-12-02,14:55:48,US,ios,All Night Parking (with Erroll Garner) Interlude,Adele,30,1640,496vIKS2INz840xZaKncvR,fwdbtn,fwdbtn,True,True,True,False,13,Jazz-Pop,0.5,Sentimental,English
8740,2024-12-02,14:59:53,US,ios,Gravity,John Mayer,Continuum,245826,3SktMqZmo3M9zbB7oKMIF7,fwdbtn,trackdone,True,False,True,False,20,Blues Rock,0.3,Melancholy,English
8741,2024-12-02,15:03:17,US,ios,Chasing After You (with Maren Morris),Ryan Hurd,Chasing After You (with Maren Morris),207973,1ZIKpMTRPqhwAoVXWY3tXI,trackdone,trackdone,True,False,True,False,12,Country,0.8,Romantic,English
8742,2024-12-02,15:04:21,US,ios,Like That - Acoustic,Disero,Like That,70216,7tsSiLdnuMpE9x9IL5VRiX,trackdone,fwdbtn,True,True,True,False,8,Acoustic Pop,0.65,Romantic,English
8743,2024-12-02,15:08:24,US,ios,Everything Has Changed,Taylor Swift,Red,243933,7gdwoOmi258QJq0hmQ4hto,fwdbtn,trackdone,True,False,True,False,15,Folk-Pop,0.25,Romantic,English
8744,2024-12-02,15:08:47,US,ios,She Will Be Loved,Maroon 5,Songs About Jane,29929,7sapKrjDij2fpDVj0GxP66,trackdone,fwdbtn,True,True,True,False,11,Pop Rock,0.63,Romantic,English
8745,2024-12-02,15:08:48,US,ios,Asal Mein,Darshan Raval,Asal Mein,750,0rMeOAvbQZ2RTG4B6L1M4p,fwdbtn,fwdbtn,True,True,True,False,19,Pop,0.6,Romantic,Hindi
8746,2024-12-02,15:08:49,US,ios,Samjhawan,Jawad Ahmad,Humpty Sharma Ki Dulhania (Original Motion Picture Soundtrack),1260,4LO5DjN6Tp3UkUvgESuy2t,fwdbtn,fwdbtn,True,True,True,False,18,Romantic Ballad,0.4,Romantic,Punjabi
8747,2024-12-02,15:08:50,US,ios,Soniyo,Raju Singh,RAAZ - The Mystery Continues (Original Motion Picture Soundtrack),780,4J5OpeZUR2msDPfMsIeGSU,fwdbtn,fwdbtn,True,True,True,False,15,Bollywood,0.6,Romantic,Hindi
8748,2024-12-02,15:08:51,US,ios,Poison,Aaliyah,Poison (feat. The Weeknd),730,7M4fSXTAUQih72cf0FbMgA,fwdbtn,fwdbtn,True,True,True,False,10,R&B,0.24,Bittersweet,English
8749,2024-12-02,15:08:52,US,ios,Tujhe Kitna Chahne Lage,Arijit Singh,Kabir Singh,960,5QtEFRYavs5S3GHtFEq7A4,fwdbtn,fwdbtn,True,True,True,False,16,Bollywood Romantic Ballad,0.4,Romantic,Hindi
8750,2024-12-02,15:08:53,US,ios,Tera Ban Jaunga,Akhil Sachdeva,Kabir Singh,970,3oWxFNsXstcancCR1wODR4,fwdbtn,fwdbtn,True,True,True,False,12,Romantic Pop,0.5,Romantic,Hindi
8751,2024-12-02,15:08:54,US,ios,That's Why I Love You,SiR,Chasing Summer,1270,1826XXl1rbdbhFk5xdnXNA,fwdbtn,fwdbtn,True,True,True,False,17,R&B/Soul,0.6,Romantic,English
8752,2024-12-02,15:08:55,US,ios,Ijazat,Meet Bros.,One Night Stand,990,1uwCYPAgiy5d7lPJvf0gf8,fwdbtn,fwdbtn,True,True,True,False,14,Bollywood Pop,0.7,Romantic,Hindi
8753,2024-12-02,15:08:56,US,ios,Say You Won't Let Go,James Arthur,Say You Won't Let Go,1100,1Pw5C4N6Fn5E4mGCxmbbVa,fwdbtn,fwdbtn,True,True,True,False,9,Pop,0.35,Romantic,English
8754,2024-12-02,15:08:57,US,ios,From the Ground Up,Dan + Shay,Obsessed,960,0lQJBl9YEsoMtE8D4yTE9g,fwdbtn,fwdbtn,True,True,True,False,18,Country,0.4,Romantic,English
8755,2024-12-02,15:08:58,US,ios,Rahogi Meri,Pritam,Love Aaj Kal,680,2X72RoxsswQEfzOWYDSBWD,fwdbtn,fwdbtn,True,True,True,False,11,Bollywood Romantic,0.55,Romantic,Hindi
8756,2024-12-02,15:09:06,US,ios,Mast Magan,Arijit Singh,2 States,8720,3uL1IBFhg52VcQqOwAG01E,fwdbtn,fwdbtn,True,True,True,False,10,Romantic Ballad,0.5,Romantic,Hindi
8757,2024-12-02,15:13:26,US,ios,Heaven,Blanke,Heaven,251639,4FHSM9uehI2DtSWtzYORNV,clickrow,trackdone,False,False,True,False,6,Melodic Dubstep,0.57,Uplifting,English
8758,2024-12-02,15:13:27,US,ios,Sleepwalker,ILLENIUM,Ashes,1270,5q1wSDlQI1WMN3IJsHX5lf,fwdbtn,fwdbtn,False,True,True,False,9,Future Bass,0.7,Melancholy,English
8759,2024-12-02,15:13:28,US,ios,Run - Hairitage Remix,Kai Wachi,Run (Remixes) EP,820,5MAgeJzmcJisc1qDiPv6m0,fwdbtn,fwdbtn,False,True,True,False,5,Dubstep,0.9,Empowered,English
8760,2024-12-02,15:13:29,US,ios,Back In Time,Culture Shock,Back In Time,1160,4oIHgZiLmNKEhOUrdx1b4K,fwdbtn,backbtn,False,True,True,False,6,Electronic Dance,0.8,Uplifting,English
8761,2024-12-02,15:13:33,US,ios,Run - Hairitage Remix,Kai Wachi,Run (Remixes) EP,3590,5MAgeJzmcJisc1qDiPv6m0,backbtn,fwdbtn,False,True,True,False,5,Dubstep,0.9,Empowered,English
8762,2024-12-02,15:13:34,US,ios,One Kiss (with Dua Lipa),Calvin Harris,One Kiss (with Dua Lipa),1000,7ef4DlsgrMEH11cDZd32M6,fwdbtn,fwdbtn,True,True,True,False,10,Tropical House / Dance-Pop,0.62,Uplifting,English
8763,2024-12-02,15:13:35,US,ios,Sick And Twisted Affair,My Darkest Days,Sick And Twisted Affair,1120,1Oftv60LALqLdAYTTVjE1o,fwdbtn,fwdbtn,True,True,True,False,13,Alternative Rock,0.7,Bittersweet,English
8764,2024-12-02,15:13:36,US,ios,If You Were A Song,Abbey Cone,If You Were A Song,1360,1zb6v3EfIrMGnToccjt7o3,fwdbtn,fwdbtn,True,True,True,False,8,Indie Pop,0.65,Sentimental,English
8765,2024-12-02,15:13:37,US,ios,Clear,Miles Away,Miles Away,900,1nRHE3fyknlOsrW56oG53W,fwdbtn,fwdbtn,True,True,True,False,10,Indie Pop,0.65,Hopeful,English
8766,2024-12-02,15:13:38,US,ios,Take Me Home (feat. Bebe Rexha),Cash Cash,"Blood, Sweat & 3 Years",1140,2zMXH5k5NZy1Nw460bLvRh,fwdbtn,fwdbtn,True,True,True,False,14,Electronic Dance Music (EDM),0.8,Uplifting,English
8767,2024-12-02,15:17:21,US,ios,Papercut,Zedd,True Colors,222680,62hWYjPL57rbUd5rhvI3Of,fwdbtn,fwdbtn,True,True,True,False,8,Electronic Dance Music (EDM),0.6,Melancholy,English
8768,2024-12-02,15:17:23,US,ios,Where We Could Go - HtPkt Remix,Restless Modern x,Where We Could Go - HtPkt Remix,1340,1LOHvo1y64qJfhyocD3THf,fwdbtn,fwdbtn,True,True,True,False,6,Electronic Dance Music (EDM),0.75,Uplifting,English
8769,2024-12-02,15:21:18,US,ios,Hearts on Fire,ILLENIUM,Hearts on Fire,236317,02oT3HvcsXD64VwOBtH8yM,fwdbtn,trackdone,True,False,True,False,9,Future Bass,0.78,Euphoric,English
8770,2024-12-02,15:21:46,US,ios,Fight For,ARTY,Fight For,34545,6F3htwbMYqes3xVs5Vorkm,trackdone,logout,True,False,True,False,10,Progressive House,0.6,Empowered,English
8771,2024-12-02,15:21:52,US,ios,Fight For,ARTY,Fight For,0,6F3htwbMYqes3xVs5Vorkm,appload,fwdbtn,True,True,True,False,10,Progressive House,0.6,Empowered,English
8772,2024-12-02,15:32:33,US,ios,All Me,Drake,Nothing Was The Same,270866,7y911sqgHGHcyU4ivapjwi,trackdone,trackdone,True,False,True,False,15,Hip-Hop/Rap,0.65,Empowered,English
8773,2024-12-02,15:36:45,US,ios,Daisies,yetep,Daisies,219870,67k9neQm9nlnMnejMpRXSN,trackdone,trackdone,True,False,False,False,9,Indie Pop,0.7,Uplifting,English
8774,2024-12-02,15:39:54,US,ios,Never Gonna Leave This Bed,Maroon 5,Hands All Over,196706,4ucLHLiSjvkCz5Lr5dlVUj,trackdone,trackdone,True,False,False,False,7,Pop,0.63,Romantic,English
8775,2024-12-02,15:39:54,US,ios,Never Gonna Leave This Bed,Maroon 5,Hands All Over,196706,4ucLHLiSjvkCz5Lr5dlVUj,trackdone,trackdone,True,False,False,False,7,Pop Rock,0.5,Romantic,English
8776,2024-12-02,15:49:26,US,ios,Divine,ZEXTONE,Divine,171147,60lVHKWmvmsJlv14Xw0mdO,trackerror,trackdone,True,False,False,False,50,Electronic,0.75,Uplifting,English
8777,2024-12-02,15:53:50,US,ios,You Never Run,Dante Levo,You Never Run,272008,3nSosaVgLViQyTp9vWslkw,trackdone,trackdone,True,False,False,False,11,Pop,0.65,Romantic,English
8778,2024-12-02,15:56:21,US,ios,Love Again (feat. Alida),Alok,Love Again (feat. Alida),147401,63bWXWGcWnRQvdS8bJWdkB,trackdone,trackdone,True,False,False,False,11,Electronic Dance Music,0.5,Uplifting,English
8779,2024-12-02,15:59:17,US,ios,Dancing Thing,VisionV,Dancing Thing,184045,4M2pTJYh02HGpH3KqkGvoP,trackdone,trackdone,True,False,False,False,12,Dance-Pop,0.85,Uplifting,English
8780,2024-12-02,15:59:27,US,ios,ESCAPE PLAN,Travis Scott,ESCAPE PLAN / MAFIA,16488,4R67rQNSbbsR4TdUVOIdez,trackdone,fwdbtn,True,True,False,False,18,Hip-Hop/Rap,0.85,Empowered,English
8781,2024-12-02,15:59:37,US,ios,Touch (Zeds Dead Remix),3LAU,Ultraviolet (Remixed),9740,6IEo5t3qaeP1nXFK82hT1T,fwdbtn,fwdbtn,True,True,False,False,17,Dubstep,0.9,Euphoric,English
8783,2024-12-02,19:42:33,US,ios,As Time Goes By,Zuma Dionys,Yuddhapot,45171,4e9UIKY0dESrEdVGlxeVRW,trackdone,unexpected-exit-while-paused,True,False,False,False,8,Jazz,0.5,Nostalgic,English
8784,2024-12-02,19:42:41,US,ios,As Time Goes By,Zuma Dionys,Yuddhapot,210,4e9UIKY0dESrEdVGlxeVRW,appload,fwdbtn,True,True,False,False,8,Jazz,0.5,Nostalgic,English
8785,2024-12-02,19:49:34,US,ios,Feel So Close - Radio Edit,Calvin Harris,18 Months,206413,1gihuPhrLraKYrJMAEONyc,trackdone,trackdone,True,False,False,False,17,Electronic Dance,0.8,Uplifting,English
8786,2024-12-02,21:09:19,US,ios,Melody,Quintino,Melody,150954,1rSUNzMXSxspf02RRQ3p5m,trackdone,trackdone,True,False,False,False,9,Electro House,0.8,Euphoric,Instrumental
8787,2024-12-02,21:09:19,US,ios,Right Time,MashBit,The Diary,4494,3nLsrSOputHtCy4LPDX0SX,trackdone,endplay,True,True,False,False,6,Pop,0.7,Uplifting,English
8788,2024-12-02,21:13:31,US,ios,Heaven,Blanke,Heaven,252800,4FHSM9uehI2DtSWtzYORNV,clickrow,trackdone,True,False,False,False,6,Melodic Dubstep,0.57,Uplifting,English
8789,2024-12-02,21:16:46,US,ios,10 2 10,Big Sean,Hall Of Fame,202120,0VjkjJ1vNCrbdk0EhM6Phw,trackdone,trackdone,True,False,False,False,7,Hip-Hop/Rap,0.75,Empowered,English
8790,2024-12-02,21:22:24,US,ios,I Wanna Know,RL Grime,NOVA,206727,5NYiAtgAFWCwEpfSZOHFA7,trackdone,trackdone,True,False,False,False,13,Trap/Electronic,0.8,Euphoric,English
8791,2024-12-02,21:25:46,US,ios,Take It Closer (feat. Vikki Gilmore),Rain Man,Take It Closer (feat. Vikki Gilmore),209523,7qdPSIokB6YPx6sWn3MBBD,trackdone,trackdone,True,False,False,False,14,Pop,0.75,Romantic,English
8792,2024-12-02,21:28:51,US,ios,We Are Never Ever Getting Back Together,Taylor Swift,Red,193146,0VwNdo84DaVYLIkbVO86ND,trackdone,trackdone,True,False,False,False,11,Pop,0.6,Empowered,English
8793,2024-12-02,21:28:51,US,ios,We Are Never Ever Getting Back Together,Taylor Swift,Red,193146,0VwNdo84DaVYLIkbVO86ND,trackdone,trackdone,True,False,False,False,11,Pop,0.5,Empowered,English
8794,2024-12-02,21:34:30,US,ios,Leo (Flicker),yetep,Leo (Flicker),243708,6Rv52AlUaniafnTHwtLmLr,trackdone,trackdone,True,False,False,False,15,Indie Pop,0.65,Uplifting,English
8795,2024-12-03,15:08:37,US,ios,The Motto - Tiësto’s VIP Mix,Tiësto,The Motto,26622,6NNpXXkpPDZKxdavZbVhwJ,trackdone,unexpected-exit-while-paused,True,False,False,False,10,Progressive House,0.8,Euphoric,English
8796,2024-12-03,15:08:42,US,ios,The Motto - Tiësto’s VIP Mix,Tiësto,The Motto,2694,6NNpXXkpPDZKxdavZbVhwJ,appload,fwdbtn,True,True,False,False,10,Progressive House,0.8,Euphoric,English
8797,2024-12-03,15:39:08,US,ios,Cheyenne,Jason Derulo,Everything Is 4,215107,3EofjRgUI1WrzqqtLb8NoF,trackdone,trackdone,True,False,False,False,14,Pop,0.75,Romantic,English
8798,2024-12-03,15:41:53,US,ios,PUFFIN ON ZOOTIEZ,Future,I NEVER LIKED YOU,172933,1qMMYpVatbRITKCfq1gasi,trackdone,trackdone,True,False,False,False,17,Trap,0.75,Uplifting,English
8799,2024-12-03,15:45:03,US,ios,Take Your Time - D.O.D Remix,ARTY,Take Your Time,197401,3hmOHDyG0ar79kBeRwD2V4,trackdone,trackdone,True,False,False,False,9,Progressive Breakbeat,0.5,Uplifting,English
8800,2024-12-03,17:09:04,US,ios,This Is Love,will.i.am,#willpower,108070,7t6KUlGnmw2DIdruzv8Hnd,trackdone,unexpected-exit-while-paused,True,False,False,False,11,Electro-Pop,0.75,Euphoric,English
8801,2024-12-03,17:09:04,US,ios,This Is Love,will.i.am,#willpower,108070,7t6KUlGnmw2DIdruzv8Hnd,trackdone,unexpected-exit-while-paused,True,False,False,False,11,Electropop,0.8,Euphoric,English
8802,2024-12-03,17:09:08,US,ios,This Is Love,will.i.am,#willpower,390,7t6KUlGnmw2DIdruzv8Hnd,appload,fwdbtn,True,True,False,False,11,Electro-Pop,0.75,Euphoric,English
8803,2024-12-03,17:09:08,US,ios,This Is Love,will.i.am,#willpower,390,7t6KUlGnmw2DIdruzv8Hnd,appload,fwdbtn,True,True,False,False,11,Electropop,0.8,Euphoric,English
8804,2024-12-03,17:09:11,US,ios,Break Up In A Small Town,Sam Hunt,Montevallo,2840,7aftSOGSOpSoIlVAQVBb71,fwdbtn,fwdbtn,True,True,False,False,6,Country,0.55,Bittersweet,English
8805,2024-12-03,17:09:16,US,ios,Birthday - Cash Cash Remix,Katy Perry,Birthday,4560,1Q9ekE7IMCI7oT9v6OuW2F,fwdbtn,fwdbtn,True,True,False,False,11,Electro House,0.85,Uplifting,English
8806,2024-12-03,17:09:17,US,ios,Other Side,ILLENIUM,ILLENIUM,1660,2pHTtI2tvEjGJvwJyDyCpy,fwdbtn,endplay,True,True,False,False,15,Future Bass,1.0,Melancholy,English
8807,2024-12-03,21:58:03,US,osx,Chalk Outline,Three Days Grace,Transit Of Venus,181986,0XGV1bem5W9ICY2rgleryV,trackdone,trackdone,True,False,False,False,6,Alternative Metal,0.8,Empowered,English
8808,2024-12-04,04:46:45,US,android,Heaven Feels Like,SLANDER,Heaven Feels Like,203636,0nSxiyRH74IpDiVdYLVjsv,trackdone,trackdone,False,False,False,False,5,Future Bass,0.85,Euphoric,English
8809,2024-12-04,23:48:33,US,osx,Let Go,Lavern,Let Go,124615,1qhdqpo6lgejiIOoaACXNG,trackdone,trackdone,True,False,False,False,7,Pop,0.7,Bittersweet,English
8810,2024-12-05,00:12:18,US,osx,The Fall,The Chainsmokers,So Far So Good,196021,5FvGI8KtImlEbOsvEW3pfX,trackdone,trackdone,True,False,False,False,7,Electropop,0.6,Bittersweet,English
8811,2024-12-05,00:50:31,US,osx,how2fly,ISOxo,kidsgonemad!,241714,2fga4JgHuq91W9HiTfo9GC,trackdone,trackdone,True,False,False,False,5,Electronic,0.75,Uplifting,English
8812,2024-12-05,00:57:59,US,osx,Clouds,BUNT.,Clouds,158760,2lWc1iJlz2NVcStV5fbtPG,trackdone,trackdone,True,False,False,False,5,Indie Pop,0.6,Hopeful,English
8813,2024-12-05,01:40:31,US,ios,Type Shit,Future,WE DON'T TRUST YOU,28885,28drn6tQo95MRvO0jQEo5C,clickrow,endplay,False,True,False,False,6,Trap/Hip Hop,0.7,Empowered,English
8814,2024-12-05,02:12:02,US,ios,Yes,Big Sean,Better Me Than You,209064,0cLlNW30p6Sqp3hSCpBEXw,trackdone,trackdone,True,False,False,False,7,Hip Hop/Rap,0.35,Empowered,English
8815,2024-12-05,20:41:57,US,ios,"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)",Calvin Harris,Funk Wav Bounces Vol.1,223413,5bcTCxgc7xVfSaMV3RuVke,trackdone,trackdone,True,False,False,False,9,Electropop,0.7,Uplifting,English
8816,2024-12-05,20:52:44,US,ios,All Your Fault,Big Sean,Dark Sky Paradise,224386,3sPM57pMiIJnrB8K0Pds9G,trackdone,trackdone,True,False,False,False,5,Hip-Hop/Rap,0.65,Bittersweet,English
8817,2024-12-05,20:57:29,US,ios,I Don't Fuck With You,Big Sean,Dark Sky Paradise,284386,4qo0aBXSAj5WaXzpKzcXWj,trackdone,trackdone,True,False,False,False,5,Hip-hop/Rap,0.7,Empowered,English
8818,2024-12-05,20:57:29,US,ios,I Don't Fuck With You,Big Sean,Dark Sky Paradise,284386,4qo0aBXSAj5WaXzpKzcXWj,trackdone,trackdone,True,False,False,False,5,Hip hop,0.45,Empowered,English
8819,2024-12-05,21:47:56,US,ios,Clique,Kanye West,Kanye West Presents Good Music Cruel Summer,293613,65rRB2mspD309xE6YimZTl,trackdone,trackdone,True,False,False,False,6,Hip-Hop,0.6,Empowered,English
8820,2024-12-06,20:26:11,US,ios,Other Side,ILLENIUM,ILLENIUM,15487,2pHTtI2tvEjGJvwJyDyCpy,playbtn,endplay,True,True,False,False,15,Future Bass,1.0,Melancholy,English
8821,2024-12-06,20:31:54,US,ios,All Me,Drake,Nothing Was The Same,1857,7y911sqgHGHcyU4ivapjwi,fwdbtn,fwdbtn,True,True,False,False,15,Hip-Hop/Rap,0.65,Empowered,English
8822,2024-12-06,20:45:12,US,ios,You & Me - Rivo Remix,Disclosure,You & Me,208524,0xoYZ45fgTfyQYREZPN7Sa,trackdone,trackdone,True,False,False,False,7,Deep House/Electronic,0.7,Romantic,English
8823,2024-12-07,21:31:45,US,ios,Too Good At Goodbyes,Sam Smith,The Thrill Of It All,1557,1mXVgsBdtIVeCLJnSnmtdV,fwdbtn,fwdbtn,True,True,False,False,12,Pop,0.43,Melancholy,English
8824,2024-12-07,21:35:30,US,ios,Circles,Audien,Circles,1642,3yM0SFHZEkQ56nVEWYQGee,fwdbtn,fwdbtn,True,True,False,False,10,Progressive House,0.65,Uplifting,Instrumental
8825,2024-12-07,21:43:33,US,ios,Raabta,Pritam,Agent Vinod,243578,6FjbAnaPRPwiP3sciEYctO,trackdone,trackdone,True,False,False,False,23,Bollywood Romantic,0.6,Romantic,Hindi
8827,2024-12-08,02:08:09,US,ios,Feel So Close - Radio Edit,Calvin Harris,18 Months,1283,1gihuPhrLraKYrJMAEONyc,fwdbtn,fwdbtn,True,True,False,False,17,Electronic Dance,0.8,Uplifting,English
8828,2024-12-08,02:08:10,US,ios,Clear,Miles Away,Miles Away,1286,1nRHE3fyknlOsrW56oG53W,fwdbtn,fwdbtn,True,True,False,False,10,Indie Pop,0.65,Hopeful,English
8829,2024-12-08,02:25:43,US,ios,Outside (feat. Ellie Goulding),Calvin Harris,Motion,227266,7MmG8p0F9N3C4AXdK6o6Eb,trackdone,trackdone,True,False,False,False,6,Dance-Pop,0.7,Euphoric,English
8830,2024-12-08,02:29:13,US,ios,The Motto,Drake,Take Care,181573,4Kz4RdRCceaA9VgTqBhBfa,trackdone,trackdone,True,False,False,False,7,Hip-Hop/Rap,0.7,Uplifting,English
8831,2024-12-08,02:31:42,US,ios,Bazinga,Ajja,Tulpa,156355,20mtnOhS8JJCkrsI3Djbwn,trackdone,fwdbtn,True,True,False,False,5,Electro-Pop,0.8,Uplifting,English
8832,2024-12-08,04:27:41,US,not_applicable,Wildest Dreams,Taylor Swift,1989,224704,59HjlYCeBsxdI0fcm3zglw,trackdone,trackdone,True,False,False,False,11,Synth-pop,0.4,Bittersweet,English
8833,2024-12-08,16:41:11,US,ios,I Don't Fuck With You,Big Sean,Dark Sky Paradise,750,4qo0aBXSAj5WaXzpKzcXWj,fwdbtn,fwdbtn,True,True,False,False,5,Hip-hop/Rap,0.7,Empowered,English
8834,2024-12-08,16:41:11,US,ios,I Don't Fuck With You,Big Sean,Dark Sky Paradise,750,4qo0aBXSAj5WaXzpKzcXWj,fwdbtn,fwdbtn,True,True,False,False,5,Hip hop,0.45,Empowered,English
8835,2024-12-08,16:41:14,US,ios,Speechless,Dan + Shay,Dan + Shay,2310,3GJ4hzg4lrGwU51Y3VARbF,fwdbtn,fwdbtn,True,True,False,False,21,Country pop,0.09,Romantic,English
8836,2024-12-08,16:57:04,US,ios,Details,Sleeperstar,Lost Machines,217349,7BnLkibMNASvLT47DpS8ys,trackdone,trackdone,True,False,False,False,9,Christian Rock,0.75,Uplifting,English
8837,2024-12-08,16:58:18,US,ios,Clique,Kanye West,Kanye West Presents Good Music Cruel Summer,79898,65rRB2mspD309xE6YimZTl,trackdone,fwdbtn,True,True,False,False,6,Hip-Hop,0.6,Empowered,English
8838,2024-12-08,17:06:52,US,ios,"Aabaad Barbaad (From ""Ludo"")",Pritam,"Aabaad Barbaad (From ""Ludo"")",6470,0hFUtSsV2itYEUTZGj6w5H,trackdone,fwdbtn,True,True,False,False,16,Bollywood Pop,0.7,Romantic,Hindi
8839,2024-12-08,17:27:28,US,ios,Wish You'd Miss Me,CHASE WRIGHT,INTERTWINED,202566,2613r4NIlGRo18Ep9UWgab,trackdone,trackdone,True,False,False,False,23,R&B,0.65,Sentimental,English
8840,2024-12-08,17:33:28,US,ios,Yes Indeed,Lil Baby,Harder Than Ever,127601,6vN77lE9LK6HP2DewaN6HZ,trackdone,fwdbtn,True,True,False,False,17,Hip-Hop/Rap,0.52,Empowered,English
8841,2024-12-08,17:38:48,US,ios,Samjhawan,Jawad Ahmad,Humpty Sharma Ki Dulhania (Original Motion Picture Soundtrack),1386,4LO5DjN6Tp3UkUvgESuy2t,fwdbtn,fwdbtn,True,True,False,False,18,Romantic Ballad,0.4,Romantic,Punjabi
8842,2024-12-08,17:38:50,US,ios,Extraordinarium,Ajja,Spira Mirabilis,1578,0hHMVperRsi1XiZUKI8Jya,fwdbtn,fwdbtn,True,True,False,False,8,Electronic,0.75,Euphoric,Instrumental
8843,2024-12-08,17:43:28,US,ios,Who Do You Love,The Chainsmokers,World War Joy,226733,2fVHrSxsQbJUuj9MW9zG1e,fwdbtn,trackdone,True,False,False,False,10,Electropop,0.7,Romantic,English
8844,2024-12-08,17:48:55,US,ios,All Your Fault,Big Sean,Dark Sky Paradise,1706,3sPM57pMiIJnrB8K0Pds9G,fwdbtn,backbtn,True,True,False,False,5,Hip-Hop/Rap,0.65,Bittersweet,English
8845,2024-12-08,17:48:59,US,ios,All Your Fault,Big Sean,Dark Sky Paradise,1706,3sPM57pMiIJnrB8K0Pds9G,fwdbtn,fwdbtn,True,True,False,False,5,Hip-Hop/Rap,0.65,Bittersweet,English
8846,2024-12-08,17:53:39,US,ios,Runaway - Radio Edit,Pierce Fulton,Runaway,191963,2eCjFwE5fwXttf6knCgX91,fwdbtn,trackdone,True,False,False,False,8,Electronic Dance Music (EDM),0.6,Uplifting,English
8847,2024-12-08,17:55:35,US,ios,Jeena Jeena,Sachin-Jigar,Badlapur (Original Motion Picture Soundtrack),115989,2GXXZFUxYg2LvG8SR0byOE,fwdbtn,fwdbtn,True,True,False,False,5,Bollywood Pop,0.6,Romantic,Hindi
8848,2024-12-08,17:55:37,US,ios,Hurts Sometimes (with Jonathan Mendelsohn),SLANDER,Hurts Sometimes (with Jonathan Mendelsohn),2069,2wwSQbfTJUqNqDch31XUpW,fwdbtn,fwdbtn,True,True,False,False,11,Future Bass,0.7,Bittersweet,English
8849,2024-12-08,18:04:47,US,ios,The Middle,Zedd,The Middle,2069,09IStsImFySgyp0pIQdqAc,fwdbtn,fwdbtn,True,True,False,False,12,Electropop,0.5,Hopeful,English
8850,2024-12-08,20:53:06,US,android,If It Ain't Love,Jason Derulo,If It Ain't Love,180709,5YHR8wBR5jXfGtP766NiAT,remote,fwdbtn,False,True,False,False,11,Pop/R&B,0.6,Romantic,English
8851,2024-12-08,20:53:17,US,android,Get Ugly,Jason Derulo,Everything Is 4,8111,1dl3vuXJS9anUXE7XnNP75,fwdbtn,endplay,False,True,False,False,10,Dance-pop,0.46,Euphoric,English
8852,2024-12-08,20:56:54,US,android,Swalla (feat. Nicki Minaj & Ty Dolla $ign),Jason Derulo,Swalla (feat. Nicki Minaj & Ty Dolla $ign),216409,6kex4EBAj0WHXDKZMEJaaF,clickrow,trackdone,False,False,False,False,5,Pop,0.89,Empowered,English
8853,2024-12-08,21:00:21,US,android,Want to Want Me,Jason Derulo,Everything Is 4,207719,7oGZAicScQt96OAW4AruYy,trackdone,trackdone,False,False,False,False,8,Dance-Pop,0.8,Romantic,English
8854,2024-12-08,21:03:35,US,android,Wiggle (feat. Snoop Dogg),Jason Derulo,Talk Dirty,193296,2sLwPnIP3CUVmIuHranJZU,trackdone,trackdone,False,False,False,False,6,Pop,0.8,Empowered,English
8855,2024-12-08,21:07:12,US,android,Trumpets,Jason Derulo,Talk Dirty,217419,5KONnBIQ9LqCxyeSPin26k,trackdone,trackdone,False,False,False,False,16,Pop,0.8,Romantic,English
8856,2024-12-08,21:10:10,US,android,Talk Dirty (feat. 2 Chainz),Jason Derulo,Talk Dirty,177685,6g6A7qNhTfUgOSH7ROOxTD,trackdone,trackdone,False,False,False,False,9,Dance-Pop,0.45,Empowered,English
8857,2024-12-08,21:13:55,US,android,Marry Me,Jason Derulo,Talk Dirty,225027,3ogtSrlbtiTamktbA0hw0E,trackdone,trackdone,False,False,False,False,8,Pop,0.6,Romantic,English
8858,2024-12-08,21:17:42,US,android,The Other Side,Jason Derulo,Talk Dirty,226987,5FljCWR0cys07PQ9277GTz,trackdone,trackdone,False,False,False,False,11,Pop,0.75,Romantic,English
8859,2024-12-08,21:26:02,US,android,Samjhawan,Jawad Ahmad,Humpty Sharma Ki Dulhania (Original Motion Picture Soundtrack),269185,4LO5DjN6Tp3UkUvgESuy2t,trackdone,trackdone,False,False,False,False,18,Romantic Ballad,0.4,Romantic,Punjabi
8860,2024-12-08,21:29:51,US,android,Jeena Jeena,Sachin-Jigar,Badlapur (Original Motion Picture Soundtrack),228969,2GXXZFUxYg2LvG8SR0byOE,trackdone,trackdone,False,False,False,False,5,Bollywood Pop,0.6,Romantic,Hindi
8861,2024-12-08,21:34:09,US,android,Ishq Wala Love,Vishal-Shekhar,Student of the Year (Original Motion Picture Soundtrack),257973,1hQia6rxgfM1ly2hE3StWp,trackdone,trackdone,False,False,False,False,12,Bollywood Pop,0.58,Romantic,Hindi
